AddressID,StreetAddress,City,State,Zip
104200,3290 North Fuchsia Terrace Hillclimb,Winooski,"Vermont, VT",5404
104201,32224 SW Maine Island Drive,La Jolla,"California, CA",92039
104202,23900 N Grove Bay Highway,Elizabethtown,"Illinois, IL",62931
104203,7720 SW Brighton View Lane,Portland,"Oregon, OR",97280
104204,17495 South Illinois Ridge Lane,Yarnell,"Arizona, AZ",85362
104205,23531 East Anderson Island Boulevard,Farmington,"Illinois, IL",61531
104206,23099 W Ford Ridge Alley,Arlington,"Virginia, VA",22207
104207,9525 NE Admiral Leaf Lane,Orlando,"Florida, FL",32854
104208,1309 East Ploughshare Ridge Highway,Allendale,"New Jersey, NJ",7401
104209,10744 E Windmill Lake Way,Farmington,"Michigan, MI",48332
104210,7155 East Water Terrace Blvd,Minden,"Iowa, IA",51553
104211,23338 W Marshall Island Circle,Cora,"Wyoming, WY",82925
104212,17800 NW Bank Heights Stop,San Francisco,"California, CA",94153
104213,23252 North Clay Valley Post,Kansas City,"Missouri, MO",64125
104214,16332 SE Dellinger Terrace Alley,State Line,"Pennsylvania, PA",17263
104215,1265 South Fornacis Hill Boulevard,New Brunswick,"New Jersey, NJ",8905
104216,11930 NE Bowerman Park Decline,Easton,"Maine, ME",4740
104217,32483 NW New York View Sloop,Rebecca,"Georgia, GA",31783
104218,26234 East Fairmount Lake Place,Rainbow City,"Alabama, AL",35906
104219,1387 SW Canyon Ridge Way,Arlington,"Virginia, VA",22204
104220,14886 SE Berkshire Point Walk,National Stock Yards,"Illinois, IL",62071
104221,10976 East Franklin Ridge Walk,Attleboro,"Massachusetts, MA",2703
104222,4892 South Cambridge Point Circle,Maynard,"Iowa, IA",50655
104223,25959 NW Chinook Heights Drive,Peoria,"Illinois, IL",61651
104224,5230 North Lavender Point Loop,Jacksontown,"Ohio, OH",43030
104225,13901 East Grant Beach Alley,Pleasant Mount,"Pennsylvania, PA",18453
104226,22344 South Garden Bay Walk,Louisville,"Kentucky, KY",40210
104227,3145 NE Northlake Leaf Post,Denham Springs,"Louisiana, LA",70726
104228,27981 SE Nordman Terrace Circle,Lake Preston,"South Dakota, SD",57249
104229,13167 SW Goldenglow Park Decline,Wellfleet,"Massachusetts, MA",2667
104230,2955 West McKenzie Park Route,Miami,"Florida, FL",33189
104231,25443 SE West Woodland Valley Place,Eagle Lake,"Maine, ME",4739
104232,28763 S Pokeweed Lake Pass,Elberon,"Iowa, IA",52225
104233,3190 West Greenwood Park Way,Winston Salem,"North Carolina, NC",27156
104234,34888 West Magnolia Leaf Alley,Milner,"Georgia, GA",30257
104235,3649 NE Circle Beach Place,Aurora,"South Dakota, SD",57002
104236,6066 SE Carson Point Trail,Campbell,"Ohio, OH",44405
104237,3576 SE Broadway Hill Circle,Michie,"Tennessee, TN",38357
104238,24423 North Crouse Heights Decline,Harned,"Kentucky, KY",40144
104239,2063 South Hillcrest View Loop,Grand Rapids,"Michigan, MI",49503
104240,7231 West Green Hill Trail,Duxbury,"Massachusetts, MA",2331
104241,2888 NW Florida Hill Circle,Cache,"Oklahoma, OK",73527
104242,6059 East Kansas Beach Loop,Clifton,"Tennessee, TN",38425
104243,23873 West Howard Lake Alley,Detroit,"Michigan, MI",48227
104244,33098 N Azalea Lake Court,Evansville,"Indiana, IN",47712
104245,33781 West Lafayette Point Pass,Aurora,"North Carolina, NC",27806
104246,2439 South Evans Hill Blvd,Stratton,"Nebraska, NE",69043
104247,24347 S Olmsted Ridge Walk,Vernal,"Utah, UT",84079
104248,1309 N Myrtle Heights Stop,Whitesburg,"Kentucky, KY",41858
104249,25465 S Queen Leaf Stop,Pea Ridge,"Arkansas, AR",72751
104250,28239 SW Spruce Heights Blvd,Claremore,"Oklahoma, OK",74018
104251,23160 East Wonderboom Park Drive,Tucson,"Arizona, AZ",85757
104252,34916 SE Maynard Island Blvd,Hamden,"Connecticut, CT",6518
104253,9494 W Adams Beach Court,Carmichaels,"Pennsylvania, PA",15320
104254,5620 E Evergreen Bay Trail,Crystal River,"Florida, FL",34429
104255,19624 South Gould Heights Hwy,Twin Lakes,"Wisconsin, WI",53181
104256,23757 North Roxhill Island Pass,Ontonagon,"Michigan, MI",49953
104257,18947 East Eastlake Valley Sloop,Pleasant Hill,"California, CA",94523
104258,14508 NE Jones Ridge Court,Pingree,"North Dakota, ND",58476
104259,12853 East Canterbury Island Blvd,Falmouth,"Michigan, MI",49632
104260,11712 NW Myrtle Point Way,Erie,"Pennsylvania, PA",16512
104261,16271 NE Laurelhurst Park Post,Arlington,"Virginia, VA",22217
104262,34397 North Brighton Island Post,Allport,"Pennsylvania, PA",16821
104263,17912 W Windermere Lake Sloop,Pueblo,"Colorado, CO",81002
104264,31229 N Race Park Alley,Saint Paul,"Minnesota, MN",55115
104265,10194 SE Asparagus Beach Post,Albany,"New York, NY",12222
104266,5361 NW New Hampshire Ridge Lane,Patch Grove,"Wisconsin, WI",53817
104267,33586 S Garner Lake Highway,Abrams,"Wisconsin, WI",54101
104268,28303 South Creek Terrace Alley,Saint Louis,"Missouri, MO",63112
104269,22353 N Redwood Island Drive,Hathorne,"Massachusetts, MA",1937
104270,19735 SW Amherst Island Lane,Corunna,"Michigan, MI",48817
104271,3630 N Highland Leaf Lane,Alma,"Illinois, IL",62807
104272,22193 SE Circle Beach Way,Jacksonville,"Georgia, GA",31544
104273,24058 E Ohio Bay Sloop,Chatsworth,"California, CA",91311
104274,14101 W Northgate Island Lane,West,"Mississippi, MS",39192
104275,30612 N Colonial Valley Walk,Starkville,"Mississippi, MS",39759
104276,26423 West Miller Terrace Drive,Montebello,"Virginia, VA",24464
104277,3015 W Iowa Bay Arterial,Oak Park,"Illinois, IL",60304
104278,21835 SE Gereera Leaf Drive,Cleburne,"Texas, TX",76031
104279,16612 W John Valley Walk,Perkinston,"Mississippi, MS",39573
104280,3495 S Wallingford View Hwy,Neon,"Kentucky, KY",41840
104281,27787 East Kalgoorlie Island Lane,Indianapolis,"Indiana, IN",46234
104282,22923 W Belmont Hill Drive,Mill Valley,"California, CA",94941
104283,27249 West Mississippi Hill Place,West Point,"Ohio, OH",44492
104284,6534 North Creekside Leaf Drive,High Falls,"New York, NY",12440
104285,20230 S Araucaria Ridge Loop,Wadsworth,"Illinois, IL",60083
104286,34168 S Quadrant Ridge Place,Lebanon,"Tennessee, TN",37088
104287,3839 SW Phoenix Lake Pass,Westmoreland,"Kansas, KS",66549
104288,32777 SW Boren Bay Place,Winfield,"Illinois, IL",60190
104289,3188 North Cleveland Point Route,Gentry,"Missouri, MO",64453
104290,7226 North Bowerman Beach Hillclimb,Holland,"Kentucky, KY",42153
104291,16528 East Wirewood View Court,Abernathy,"Texas, TX",79311
104292,30128 NW Needlewood Hill Loop,Lamar,"Mississippi, MS",38642
104293,27252 North New Hampshire Ridge Arterial,Advent,"West Virginia, WV",25231
104294,3999 East Belmont Ridge Hillclimb,Lake Bronson,"Minnesota, MN",56734
104295,3354 SE RedPine Terrace Highway,Bowers,"Pennsylvania, PA",19511
104296,24378 NE Woodbine Hill Trail,Saint Johns,"Ohio, OH",45884
104297,280 N Hobart Point Loop,Spiritwood,"North Dakota, ND",58481
104298,13221 North Hilltop Ridge Boulevard,Georgetown,"Mississippi, MS",39078
104299,23691 S Maple View Trail,San Antonio,"Texas, TX",78247
104300,17020 NW Texas Lake Pass,Saint Robert,"Missouri, MO",65584
104301,3656 West Oxford Heights Boulevard,Mansfield,"Georgia, GA",30055
104302,10829 N Leschi Park Boulevard,Huntley,"Wyoming, WY",82218
104303,19758 NE Beech Leaf Blvd,Lake Wales,"Florida, FL",33859
104304,25831 NW Harding Point Circle,North Montpelier,"Vermont, VT",5666
104305,19518 East Bridle Beach Pass,Knoxville,"Tennessee, TN",37920
104306,19304 E Cleveland Lake Walk,Pittsburgh,"Pennsylvania, PA",15290
104307,26959 North Lakewood Lake Stop,Holabird,"South Dakota, SD",57540
104308,11264 SW Lamb's Foot View Way,Cocoa,"Florida, FL",32927
104309,8697 N Meadow Park Sloop,Breese,"Illinois, IL",62230
104310,6562 SE Virginia Leaf Route,Springfield,"Ohio, OH",45502
104311,12595 NW Mulberry Valley Drive,Garrett,"Wyoming, WY",82058
104312,27908 NW Creek Valley Blvd,Princeton,"Alabama, AL",35766
104313,10190 SW Maine Terrace Arterial,Nashville,"Indiana, IN",47448
104314,20125 NE Acanthus Point Highway,Ihlen,"Minnesota, MN",56140
104315,25623 South Old York Park Decline,Revelo,"Kentucky, KY",42638
104316,7196 North Michigan Island Loop,Chauncey,"West Virginia, WV",25612
104317,6176 NW Acanthus Hill Arterial,East Bethany,"New York, NY",14054
104318,23434 NE Pennsylvania Terrace Hwy,Williston,"North Dakota, ND",58802
104319,632 South Brigalow Park Hwy,Destin,"Florida, FL",32541
104320,10570 S Calhoun Heights Alley,Portlandville,"New York, NY",13834
104321,32946 E Drumheller Lake Arterial,Palestine,"Texas, TX",75803
104322,21438 West Hickory View Loop,Empire,"Nevada, NV",89405
104323,16727 NW Belmont Leaf Route,Boca Raton,"Florida, FL",33486
104324,8772 N Acacia Park Court,Cahone,"Colorado, CO",81320
104325,11668 SW Hudson Valley Boulevard,Clinton,"Iowa, IA",52734
104326,5946 SW Haggett Leaf Highway,Franktown,"Virginia, VA",23354
104327,18928 NW Calhoun Bay Sloop,Beaumont,"Texas, TX",77726
104328,15987 NE Ermey Lake Post,La Vista,"Nebraska, NE",68128
104329,32906 W Prefontaine Park Place,Warne,"North Carolina, NC",28909
104330,6968 E Olmsted Island Court,Alvord,"Iowa, IA",51230
104331,21089 East Cottage Leaf Decline,Manilla,"Indiana, IN",46150
104332,1909 East Warren Point Avenue,Punta Gorda,"Florida, FL",33950
104333,16793 E Dragon Beach Loop,San Diego,"California, CA",92109
104334,7000 N Locust Heights Drive,Traverse City,"Michigan, MI",49686
104335,8498 North Michigan Heights Court,Marquette,"Kansas, KS",67464
104336,19521 West John Lake Post,Groom,"Texas, TX",79039
104337,18878 N Aucuba Ridge Hillclimb,Asheville,"North Carolina, NC",28802
104338,17209 South Edgewood Leaf Arterial,Appleton,"Wisconsin, WI",54911
104339,22636 NW Market Point Court,Tutwiler,"Mississippi, MS",38963
104340,27566 NW Meyer Leaf Trail,Pittsburg,"Missouri, MO",65724
104341,15696 South Lakeridge Park Walk,Lonsdale,"Minnesota, MN",55046
104342,14449 S Jared Point Loop,West Mifflin,"Pennsylvania, PA",15123
104343,13544 SE Aspidistra Point Drive,Luray,"Kansas, KS",67649
104344,6252 S Beech Island Place,Blountville,"Tennessee, TN",37617
104345,10717 West Durham Island Drive,El Paso,"Texas, TX",79911
104346,22154 NE Hansee Terrace Drive,Goode,"Virginia, VA",24556
104347,27476 South Williams Ridge Lane,Waterford,"Mississippi, MS",38685
104348,10005 North Anthurium Ridge Drive,Adams,"Kentucky, KY",41201
104349,17202 NE Cemetery Valley Way,Jigger,"Louisiana, LA",71249
104350,30400 North Snake Palm Hill Hwy,Passumpsic,"Vermont, VT",5861
104351,12590 SE Hendricks Ridge Blvd,Comins,"Michigan, MI",48619
104352,11847 S Montana Ridge Court,Fruitland,"New Mexico, NM",87416
104353,27554 E Main View Drive,New Rumley,"Ohio, OH",43984
104354,1346 S Primrose Leaf Stop,Osnabrock,"North Dakota, ND",58269
104355,460 SW Prefontaine Terrace Way,Williamsport,"Maryland, MD",21795
104356,35047 W Hudson Lake Highway,Koosharem,"Utah, UT",84744
104357,4201 NE Agave Island Decline,Sun City,"Arizona, AZ",85372
104358,5056 West Hillcrest Island Way,Spiritwood,"North Dakota, ND",58481
104359,8972 E Cottage Leaf Lane,Fairview,"Montana, MT",59221
104360,25021 W West Woodland Island Alley,Natural Bridge,"Virginia, VA",24578
104361,7898 SE Wanderrie Lake Boulevard,Stehekin,"Washington, WA",98852
104362,13291 SE Hilltop Island Decline,Newcomb,"New York, NY",12852
104363,14278 East Front Lake Route,Black Hawk,"Colorado, CO",80422
104364,6326 North Achimenes Valley Court,Sophia,"West Virginia, WV",25921
104365,21166 S Hillcrest Lake Route,Lostant,"Illinois, IL",61334
104366,32444 North Buttonball Tree Terrace Arterial,Drybranch,"West Virginia, WV",25061
104367,34815 NW Rose Island Blvd,Tonopah,"Nevada, NV",89049
104368,18375 SW Impala Lily Ridge Place,Mill Creek,"Oklahoma, OK",74856
104369,3088 West Breckin Bay Highway,Hayward,"California, CA",94543
104370,29198 S Desert Rose Island Sloop,Lees Summit,"Missouri, MO",64063
104371,9691 West Yesler Ridge Avenue,Buies Creek,"North Carolina, NC",27506
104372,29825 W Allamanda Lake Place,Marrero,"Louisiana, LA",70072
104373,22336 South Whittier Heights Route,Acushnet,"Massachusetts, MA",2743
104374,10846 S Brook Leaf Pass,Corea,"Maine, ME",4624
104375,20105 S Galactic Park Circle,Hoboken,"New Jersey, NJ",7030
104376,4685 West Wallace Park Place,Shellman,"Georgia, GA",39886
104377,19130 N Texas Park Arterial,Denver City,"Texas, TX",79323
104378,31579 NE Creek Ridge Hillclimb,Bartlett,"Illinois, IL",60103
104379,17182 East Buchanan View Avenue,Gay,"West Virginia, WV",25244
104380,6235 West Ivy Ridge Way,Williamston,"South Carolina, SC",29697
104381,25646 NE Ballard Point Drive,Loretto,"Minnesota, MN",55595
104382,30115 North Beech Island Sloop,Lolo,"Montana, MT",59847
104383,6276 South Lincoln Terrace Post,Stanford,"Illinois, IL",61774
104384,338 East Ardisia Island Hillclimb,Pruden,"Tennessee, TN",37851
104385,20492 S Main Bay Court,Pelham,"Tennessee, TN",37366
104386,15976 West Carter Heights Court,Orlando,"Florida, FL",32801
104387,17646 S Madison Valley Walk,Annandale,"Virginia, VA",22003
104388,31610 South Ampelopsis Leaf Drive,Winston Salem,"North Carolina, NC",27111
104389,16484 N Grove View Route,Ocean View,"Delaware, DE",19970
104390,17316 SW Interbay Ridge Post,Elgin,"Tennessee, TN",37732
104391,4430 N Lawrence Island Hwy,Felts Mills,"New York, NY",13638
104392,20747 SE Sound Bay Hwy,Haddock,"Georgia, GA",31033
104393,18730 E Ravenna Beach Avenue,Hanover,"Maryland, MD",21098
104394,4914 S Essex Terrace Hillclimb,Craddockville,"Virginia, VA",23341
104395,2538 S Georgetown Lake Trail,Waldorf,"Maryland, MD",20602
104396,6241 NW Labrum Heights Highway,West Boxford,"Massachusetts, MA",1885
104397,6780 South Inverness Heights Stop,Bishop,"Texas, TX",78343
104398,32892 East Dempsey Leaf Pass,Pillsbury,"North Dakota, ND",58065
104399,23306 South Labrum Point Drive,Muskegon,"Michigan, MI",49442
104400,27359 NW West Woodland Leaf Place,Racine,"Wisconsin, WI",53402
104401,31535 South Delaware Ridge Blvd,Ralston,"Wyoming, WY",82440
104402,20224 W Pleasant Ridge Circle,Alderson,"Oklahoma, OK",74522
104403,15115 NW Seneca Island Pass,Shreveport,"Louisiana, LA",71150
104404,12988 S Lafayette Beach Pass,Waipahu,"Hawaii, HI",96797
104405,12477 W Lynx Valley Way,Norristown,"Pennsylvania, PA",19404
104406,23196 W Carriage Beach Pass,Borrego Springs,"California, CA",92004
104407,27273 NW Crescent Point Blvd,Austin,"Texas, TX",78710
104408,16770 SW High Bay Pass,Dallas,"Texas, TX",75229
104409,7285 N Lucida Park Blvd,Louisville,"Kentucky, KY",40215
104410,30306 E Catherine Leaf Pass,Tillery,"North Carolina, NC",27887
104411,22764 SE Lawton Point Hillclimb,Saint Paul,"Minnesota, MN",55105
104412,28805 South Summit Terrace Loop,Detroit,"Michigan, MI",48272
104413,18579 E Devon Point Boulevard,Mountain Grove,"Missouri, MO",65711
104414,8224 NW Quayle Terrace Highway,Haviland,"Kansas, KS",67059
104415,16519 NE Fairbanks Park Blvd,Gunnison,"Colorado, CO",81247
104416,4026 W Edgewood Island Hillclimb,Schnecksville,"Pennsylvania, PA",18078
104417,10896 E River Lake Lane,Clanton,"Alabama, AL",35046
104418,2585 W Clay View Drive,Trevett,"Maine, ME",4571
104419,30740 South Fawn Park Loop,Charlottesville,"Indiana, IN",46117
104420,9939 East Rail Island Hillclimb,Gable,"South Carolina, SC",29051
104421,23351 W Northlake Lake Circle,Kamrar,"Iowa, IA",50132
104422,15308 W Lynx Heights Lane,Sierra Madre,"California, CA",91024
104423,7401 South Odegaard Hill Arterial,Islesboro,"Maine, ME",4848
104424,26818 E Agapanthus Lake Pass,Penobscot,"Maine, ME",4476
104425,25915 West Green Point Way,Troy,"Pennsylvania, PA",16947
104426,17932 NE Devil's Tongue Valley Trail,Jamaica,"Vermont, VT",5343
104427,27586 West Durham Hill Place,Fargo,"North Dakota, ND",58107
104428,22506 North Virginia Valley Avenue,Tuscaloosa,"Alabama, AL",35487
104429,7519 SW Aspen Hill Stop,Andover,"Iowa, IA",52701
104430,12349 N Ridge Point Lane,Thomasville,"Georgia, GA",31792
104431,27200 West Laurel Point Arterial,Williamsport,"Pennsylvania, PA",17705
104432,649 East Clay Leaf Stop,Walstonburg,"North Carolina, NC",27888
104433,10344 SE Hilltop Heights Lane,Shreveport,"Louisiana, LA",71109
104434,14120 SW Wilkins Beach Place,Dothan,"Alabama, AL",36305
104435,4432 S Strawberry Beach Circle,Smicksburg,"Pennsylvania, PA",16256
104436,14900 SW Pearl Ridge Highway,Buffalo,"New York, NY",14207
104437,26137 West High Lake Lane,Gilbert,"Iowa, IA",50105
104438,1553 S Cleveland Beach Trail,Oswego,"Illinois, IL",60543
104439,7246 S Hudson Point Circle,Ancramdale,"New York, NY",12503
104440,10939 East Walnut Bay Way,Lake Worth,"Florida, FL",33454
104441,28967 West Aucuba Hill Post,Maryville,"Tennessee, TN",37802
104442,19936 North Hudson Bay Route,Mc Elhattan,"Pennsylvania, PA",17748
104443,9339 North Harbor Hill Pass,Royal Center,"Indiana, IN",46978
104444,8181 North Tacoma Beach Circle,Stratton,"Ohio, OH",43961
104445,783 North Ananas Hill Way,Roanoke,"Virginia, VA",24048
104446,9733 SE Eagle Leaf Sloop,Lissie,"Texas, TX",77454
104447,12024 E McKenzie Terrace Sloop,Rosepine,"Louisiana, LA",70659
104448,25126 N Edmond Leaf Trail,Pencil Bluff,"Arkansas, AR",71965
104449,26295 S Fairview Terrace Highway,Danville,"Ohio, OH",43014
104450,19146 NE Catherine Leaf Highway,New Springfield,"Ohio, OH",44443
104451,10458 West Devon Island Sloop,Ray,"Michigan, MI",48096
104452,22430 East Rail Lake Alley,Modesto,"California, CA",95353
104453,33894 West Clinton Ridge Post,Perham,"Maine, ME",4766
104454,1809 S Goldenglow Hill Drive,Derry,"New Hampshire, NH",3038
104455,33335 South Catherine Park Boulevard,Two Rivers,"Wisconsin, WI",54241
104456,31448 West Dempsey Park Arterial,South Willington,"Connecticut, CT",6265
104457,27307 East Haggett Leaf Decline,Shidler,"Oklahoma, OK",74652
104458,11195 West Lake Union Island Blvd,Miami,"Florida, FL",33153
104459,11872 W Evergreen Island Decline,Longmeadow,"Massachusetts, MA",1116
104460,20477 East Ohio Terrace Blvd,Harrisburg,"Pennsylvania, PA",17105
104461,6543 W Heather Bay Alley,Ridgeview,"South Dakota, SD",57652
104462,13309 E Garret Heights Alley,Dexter City,"Ohio, OH",45727
104463,26688 NE Ridge Heights Stop,Rico,"Colorado, CO",81332
104464,8680 West Broadway Leaf Lane,Weikert,"Pennsylvania, PA",17885
104465,15499 NE Fairbanks Valley Post,Bogalusa,"Louisiana, LA",70429
104466,23546 NE Main Terrace Loop,Excello,"Missouri, MO",65247
104467,6877 South Mountain Thistle Point Arterial,Baytown,"Texas, TX",77522
104468,5568 East Lawton Leaf Stop,Cameron,"Illinois, IL",61423
104469,8032 East Laurel Valley Place,Bowling Green,"Florida, FL",33834
104470,22682 SW Denny Ridge Drive,Minter,"Alabama, AL",36761
104471,27751 South Laurel Hill Alley,Miami,"Florida, FL",33184
104472,17169 West Theodor Bay Hwy,Breezewood,"Pennsylvania, PA",15533
104473,30669 N Locane Heights Loop,Volga,"South Dakota, SD",57071
104474,11916 W Orchid View Circle,Detroit,"Michigan, MI",48266
104475,20093 East Elizabeth Hill Route,Viking,"Minnesota, MN",56760
104476,18444 W Dallas Island Decline,Owensboro,"Kentucky, KY",42303
104477,1156 NE Pike Valley Boulevard,Sinclairville,"New York, NY",14782
104478,27369 W Ploughshare Beach Highway,Isonville,"Kentucky, KY",41149
104479,7327 West Wilson View Post,Hibbs,"Pennsylvania, PA",15443
104480,10417 South Creek Leaf Hillclimb,District Heights,"Maryland, MD",20753
104481,32811 North Curtis Park Highway,Balko,"Oklahoma, OK",73931
104482,33696 West Nordman Valley Pass,Fremont,"Ohio, OH",43420
104483,27447 N Johnson Point Loop,Centerville,"New York, NY",14029
104484,10057 SE Montlake Island Sloop,Cincinnati,"Ohio, OH",45277
104485,34954 S Clinton Island Stop,Junction,"Illinois, IL",62954
